"1"	4.366379310344827
"10"	3.2785714285714285
"100"	3.945945945945946
"101"	3.557377049180328
"102"	3.357142857142857
"103"	3.907161803713528
"104"	3.5073260073260073
"105"	4.116343490304709
"106"	4.4393939393939394
"107"	3.911764705882353
"108"	3.986842105263158
"109"	3.220472440944882
"11"	3.78125
"110"	3.7254901960784315
"111"	3.3397832817337463
"112"	3.5923076923076924
"113"	3.6466666666666665
"114"	3.435483870967742
"115"	3.767857142857143
"116"	3.4367816091954024
"117"	3.3393939393939394
"118"	3.8181818181818183
"119"	4.176744186046512
"12"	4.390625
"120"	3.409090909090909
"121"	3.293103448275862
"122"	4.546232876712328
"123"	4.035714285714286
"124"	3.99
"125"	3.859722222222222
"126"	3.289473684210526
"127"	3.1136363636363638
"128"	4.363636363636363
"129"	3.9214285714285713
"13"	3.6451612903225805
"130"	3.5357142857142856
"131"	3.4420289855072466
"132"	3.0389048991354466
"133"	3.0
"134"	3.5714285714285716
"135"	3.630824372759857
"136"	3.315315315315315
"137"	3.978723404255319
"138"	3.522727272727273
"139"	2.1443298969072164
"14"	3.3958333333333335
"140"	3.4991776315789473
"141"	3.5386904761904763
"142"	3.8157894736842106
"143"	3.323943661971831
"144"	3.62890625
"145"	3.347826086956522
"146"	3.140625
"147"	3.375
"148"	3.7395833333333335
"149"	2.7241379310344827
"15"	3.448148148148148
"150"	3.576923076923077
"151"	3.542372881355932
"152"	4.023809523809524
"153"	2.217877094972067
"154"	4.382352941176471
"155"	3.608695652173913
"156"	3.692211055276382
"157"	3.4761904761904763
"158"	3.423076923076923
"159"	3.2731958762886597
"16"	3.7244897959183674
"160"	2.708237986270023
"161"	3.8333333333333335
"162"	4.2368421052631575
"163"	3.0
"164"	4.25
"165"	3.5384615384615383
"166"	4.073684210526316
"167"	3.439306358381503
"168"	4.462765957446808
"169"	4.24907063197026
"17"	4.20952380952381
"170"	3.34
"171"	4.634146341463414
"172"	3.826923076923077
"173"	3.48
"174"	3.656716417910448
"175"	3.5416666666666665
"176"	4.055555555555555
"177"	3.375553097345133
"178"	4.090909090909091
"179"	3.782608695652174
"18"	3.7320717131474104
"180"	3.5625
"181"	2.940677966101695
"182"	3.5112589559877176
"183"	3.824561403508772
"184"	3.705223880597015
"185"	3.5319148936170213
"186"	4.079646017699115
"187"	3.7751937984496124
"188"	4.395833333333333
"189"	4.1
"19"	2.607396870554765
"190"	3.909090909090909
"191"	3.7411764705882353
"192"	4.045454545454546
"193"	3.8
"194"	3.475
"195"	3.5294117647058822
"196"	3.9375
"197"	3.857142857142857
"198"	3.491304347826087
"199"	3.3953168044077136
"2"	3.9482758620689653
"20"	3.590909090909091
"200"	3.809880239520958
"201"	4.1
"202"	3.8188585607940446
"203"	3.8444444444444446
"204"	3.9578313253012047
"205"	3.8703703703703702
"206"	4.04
"207"	2.875
"208"	3.3076923076923075
"209"	4.242857142857143
"21"	3.260722347629797
"210"	4.079710144927536
"211"	3.904494382022472
"212"	3.590725806451613
"213"	3.8273809523809526
"214"	2.8636363636363638
"215"	3.9081632653061225
"216"	3.6646341463414633
"217"	2.761827079934747
"218"	3.3653846153846154
"219"	3.165719696969697
"22"	2.5714285714285716
"220"	3.963768115942029
"221"	4.126888217522659
"222"	3.166
"223"	3.2733333333333334
"224"	4.2592592592592595
"225"	3.6533333333333333
"226"	3.4763313609467454
"227"	4.202127659574468
"228"	3.74
"229"	3.7384615384615385
"23"	3.6487603305785123
"230"	2.8597122302158273
